title,date,author_for_reference,pdf_url
Basic building blocks development for a SiN platform in the visible range,2021-12-10,Joaquin Faneca Ruedas,https://eprints.soton.ac.uk/473847/1/Basic_building_blocks_development_for_a_SiN_platform_in_the_visible_range.pdf
Solar cell as a waveguide: quantum efficiency of ultrathin crystalline silicon solar cell,2013-09-30,L. Fang,https://eprints.soton.ac.uk/361034/1/Fang%252C%2520Danos%252C%2520Markvart.%25202013.pdf
Modelling the performance of fluorescent solar collectors,2011-04,Liping Fang,https://eprints.soton.ac.uk/348263/1/Modelling%2520the%2520Performance%2520of%2520Fluorescent%2520Solar%2520Collectors_PVSAT7_Heriot%2520Watt-2011.pdf
Switching the response of metasurfaces in polarization standing waves,2015-09,X. Fang,https://eprints.soton.ac.uk/381977/1/7006.pdf
Light-matter interactions in a polarization standing wave,2015-06,X. Fang,https://eprints.soton.ac.uk/379166/1/6788.pdf
Tunable optical metasurfaces for continuous beam steering and dynamic focusing,2019-12-02,Xu Fang,https://eprints.soton.ac.uk/437390/1/OPTOXNANO2019_Abstract_XF.pdf
Thermo-plasmonics on vanadium oxide and silicon-based infrared sensor platforms,2019-07-23,Xu Fang,https://eprints.soton.ac.uk/437391/1/Thermo_plasmonics_on_vanadium_oxide_and_silicon_based_infrared_sensor_platforms.pdf
Nmag micromagnetic simulation tool – software engineering lessons learned,2016-05-14,Hans Fangohr,https://eprints.soton.ac.uk/398030/1/1601.07392v2.pdf
Data Analysis support in Karabo at European XFEL,2017-10-10,Hans Fangohr,https://eprints.soton.ac.uk/425097/1/Fangohr_etal_Data_analysis_support_in_Karabo_at_European_XFEL.pdf
Data Analysis support in Karabo at European XFEL,2017-10-10,Hans Fangohr,https://eprints.soton.ac.uk/425097/2/Fangohr_etal_Data_analysis_support_in_Karabo_at_European_XFEL.pdf
C-Link: a hierarchical clustering approach to large-scale near-optimal coalition formation,2013-08,Alessandro Farinelli,https://eprints.soton.ac.uk/351521/1/final.pdf
Impact of listening behavior on music recommendation,2014-10,Katayoun Farrahi,https://eprints.soton.ac.uk/420080/1/Farrahi_ismir14.pdf
Machine Learning for Intrusion Detection: Modeling the Distribution Shift,2010-08,Bassam Farran,https://eprints.soton.ac.uk/272869/1/FarranMLSP2010.pdf
On Optimal Agendas for Multi-Issue Negotiation,2010,Shaheen Fatima,https://eprints.soton.ac.uk/270966/1/p.pdf
Automated analysis of weighted voting games,2011,Shaheen Fatima,https://eprints.soton.ac.uk/272742/1/0015.pdf
Towards a generic non-reflective characteristic boundary condition for aeroacoustic simulations,2016-06,Ryu Fattah,https://eprints.soton.ac.uk/396438/1/6%25252E2016-2914.pdf
Aeroacoustics of a landing gear door,2013-05-29,Ryu Fattah,https://eprints.soton.ac.uk/354413/1/2013-2259.pdf
Streamlining experimental processes using bespoke software,2018-10-22,Daniel Fay,https://eprints.soton.ac.uk/429470/1/Fay_Daniel_EHF_2018.pdf
Assessing sonar and target motion analysis stations in a submarine control room using cognitive work analysis,2017-06-24,Daniel Fay,https://eprints.soton.ac.uk/412350/1/AHFE2017_Fay_Daniel_1480.pdf
Exploring ecological interface design for future ROV capabilities in maritime command and control,2019,Daniel Fay,https://eprints.soton.ac.uk/422563/1/Fay_Roberts_Stanton_Exploring_EID_for_Future_ROV_Capabilities_in_Mar.._.pdf
The effect of composition and processing on electric characteristics of XLPE in HVDC cable applications,2016-08-25,A. Fazal,https://eprints.soton.ac.uk/401351/1/A-Fazal-S14-3.pdf
Investigation into the role of the nonnegativity constraint in sound field reproduction problems,2016-09,Filippo Fazi,https://eprints.soton.ac.uk/406555/1/Fazi_Franck_ICA2016.pdf
Application of functional analysis to the sound field reconstruction,2010-11,Filippo Maria Fazi,https://eprints.soton.ac.uk/147325/1/Fazi_Nelson-IOA_RS07.pdf
Sound field reproduction using directional loudspeakers and the equivalent acoustic scattering problem,2010-08,Filippo Maria Fazi,https://eprints.soton.ac.uk/350758/1/ICA2010_Fazi_Nelson.pdf
Alternative propellants for gridded ion engines,2018-05-18,Nazareno Fazio,https://eprints.soton.ac.uk/422369/1/SP2018_102_PA_Nazareno.pdf
Mission cost for gridded ion engines using alternative propellants,2019-09-17,Nazareno Fazio,https://eprints.soton.ac.uk/434549/1/A831_Mission_Cost_for_Gridded_Ion_Engines_using_Alternative_Propellants.pdf
Validation of an adaptive meshing implementation of the lattice-Boltzmann method for insect flight,2016-10-30,Jeffrey Feaster,https://eprints.soton.ac.uk/415033/1/asme2e.pdf
Electrical properties of amorphous chalcogenide/silicon heterojunctions modified by ion implantation,2014-02,Y. Federenko,https://eprints.soton.ac.uk/363255/1/5996.pdf
Wavevector selective surface,2014-06,V.A. Fedotov,https://eprints.soton.ac.uk/368687/1/6429.pdf
Single exposure wavefront curvature estimation of high harmonic radiation by diffraction from a regular array,2014,J.S. Feehan,https://eprints.soton.ac.uk/366381/1/CLEO2014%2520James_Feehan_CLEO.pdf
Femtosecond laser-induced forward transfer of thin layers studied by time-resolved shadowgraphy,2012-05,M. Feinäugle,https://eprints.soton.ac.uk/367827/1/5282.pdf
Simultaneous patterning and deposition of thin films via femtosecond laser-induced transfer using a digital micromirror device for spatial pulse shaping,2015-06,M. Feinäugle,https://eprints.soton.ac.uk/379626/1/6784.pdf
Femtosecond laser-induced patterned transfer of intact semiconductor and polymer thin films via a digital micromirror device,2015-05,M. Feinäugle,https://eprints.soton.ac.uk/379625/1/6785.pdf
Laser-assisted transfer for rapid additive micro-fabrication of electronic devices,2014-09,M. Feinäugle,https://eprints.soton.ac.uk/370146/1/6480.pdf
Thermoelectric generator fabricated via laser-induced forward transfer,2014-04-21,M. Feinäugle,https://eprints.soton.ac.uk/367795/1/5729.pdf
Laser-assisted direct writing of thermoelectric generators,2013,M. Feinäugle,https://eprints.soton.ac.uk/367793/1/5733.pdf
Deposition of elements for a thermoelectric generator via laser-induced forward transfer,2012,M. Feinäugle,https://eprints.soton.ac.uk/367826/1/5283.pdf
"Ethical, legal and social issues in wearable robotics: perspectives from the work of the COST Action on wearable robots",2019-07-30,Heike Felzmann,https://eprints.soton.ac.uk/426023/1/Ethical_Legal_and_Social_Issues_in_Wearable_2018_INBOTS_Conference_paper_16.pdf
"Ethical, legal and social issues in wearable robotics: perspectives from the work of the COST Action on wearable robots",2019-07-30,Heike Felzmann,https://eprints.soton.ac.uk/426023/2/Inclusive_robotics_.docx
Hydrodynamic evaluation for spar platform subjected to mooring line failure,2012-06-17,A. Feng,https://eprints.soton.ac.uk/355492/1/2012-TPC-860Feng.pdf
Experimental characterization of a graded-index ring-core fiber supporting 7 LP mode groups,2015,F. Feng,https://eprints.soton.ac.uk/375787/1/6899.pdf
Auction-style cooperative medium access control,2011-09,Jiao Feng,https://eprints.soton.ac.uk/272495/1/Auction-Style.PDF
Relay selection for energy-efficient cooperative media access control,2011-03,Jiao Feng,https://eprints.soton.ac.uk/271911/1/p1086-feng.pdf
"A single-mode, high index-contrast, lead silicate glass fibre with high nonlinearity, broadband near-zero dispersion at telecommunication wavelengths",2010-09,X. Feng,https://eprints.soton.ac.uk/340347/1/4790.pdf
Laser-induced crystalline optical waveguide on glass fibre,2012,X. Feng,https://eprints.soton.ac.uk/376174/1/5521.pdf
Fiberized novel wavelength-scale planar waveguides,2015-07-06,Xian Feng,https://eprints.soton.ac.uk/385165/1/1507%2520PIERS2015_fiberwaveguide%2520xif20150203%2520peh.pdf
"Fusion-spliced highly nonlinear soft-glass W-type index profiled fibre with ultra-flattened, low dispersion profile in 1.55µm telecommunication window",2011,Xian Feng,https://eprints.soton.ac.uk/341219/1/5169.pdf
Single-shot phase measurement and fluctuation analysis of Yb-doped fiber amplifier for nanosecond pulses,2018-05-13,Yujun Feng,https://eprints.soton.ac.uk/422847/1/CLEO_SI_2018_SM2K.7.pdf
Numerical analysis on the influence of photo darkening heating induced phase distortion on fiber coherent combining CPA scheme,2018,Yujun Feng,https://eprints.soton.ac.uk/422431/1/CLEO_AT_2018_JTh2A.110.pdf
Spatially gain-tailored fiber Raman laser cladding-pumped by multimode disk laser at 1030 nm,2018-05,Yutong Feng,https://eprints.soton.ac.uk/424893/1/A1085_L10556_CLEO2018.pdf
Neighbourhood effects and pension protection amongst ethnic minorities in England and Wales,2014-04-11,Zhixin Feng,https://eprints.soton.ac.uk/368226/1/Abstract%2520for%2520AAG.docx
Decentralised runtime monitoring for access control systems in cloud federations,2017-07-17,Md Sadek Ferdous,https://eprints.soton.ac.uk/411995/1/ICDCS_Poster.pdf
Formalising identity management protocols,2017-04-24,Md Sadek Ferdous,https://eprints.soton.ac.uk/406426/1/FormalisingIdentityProtocols_CameraReady.pdf
Nonlinear systems for vibration control,2014-08,N.S. Ferguson,https://eprints.soton.ac.uk/367959/1/Keynote3_Ferguson.pdf
National variation in the composition of rheumatology multidisciplinary teams,2016-04,Rachel Ferguson,https://eprints.soton.ac.uk/397626/1/NATIONAL%2520VARIATION%2520IN%2520THE%2520COMPOSITION%2520OF.pdf
Reinforced soil with geosynthetics - hands-on learning (PBL) using sand and paper,2016-10-20,Margarida Fernandes De Pinho Lopes,https://eprints.soton.ac.uk/401879/1/__soton.ac.uk_UDE_PersonalFiles_Users_mpl1c12_mydocuments_02_publicacoes_2016_SFGE_MPL_2016_SFGE_MPL_AGCE_2016_SFGE_MPL_AGCE_final.pdf
Building with sand -simple outreach activities to promote GeoEngineering,2016-10-19,Margarida Fernandes De Pinho Lopes,https://eprints.soton.ac.uk/401878/1/__soton.ac.uk_UDE_PersonalFiles_Users_mpl1c12_mydocuments_02_publicacoes_2016_SFGE_MPL_2016_SFGE_MPL_outreach_2016_SFGE_MPL_outreach_final.pdf
Efeito do teor em água do solo na interação solo-geogrelha em movimento de arranque e de corte em plano inclinado,2016-10-19,Margarida Fernandes De Pinho Lopes,https://eprints.soton.ac.uk/401801/1/__soton.ac.uk_ude_PersonalFiles_Users_mpl1c12_mydocuments_02_publicacoes_2016_Jornadas_Luso_Espanholas_2016_Jornadas_Luso_Espanholas_MPL_MLL.pdf
Helicopter cabin interior noise assessment using Scan &amp; Paint Transfer Path Analysis,2012-09,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346034/1/ERF_2012_Hellicopter_cabin_interior_noise_using_Scan_and_Paint_TPA.pdf
Evaluacion y deteccion de perdidas de aislamiento acustico en edificacion,2011-09,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/353886/1/Tecniacustica_2011_Evaluacion_y_perdidas_de_aislamiento_acustico_en_la_edificacion.pdf
Loudspeaker cabinet characterization using a particle-velocity based scanning method,2013-03-21,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/350750/1/AIA-DAGA_2013_Loudspeaker%2520cabinet%2520characterization%2520using%2520a%2520particle-velocity%2520based%2520scanning%2520method.pdf
"Further development of velocity-based airborne
TPA: scan &amp; paint TPA as a fast tool for sound
source ranking",2012-06,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346283/1/SNVH_2012_Further%2520development%2520of%2520velocity_based%2520airborne%2520TPA%2520Scan%2520%2526%2520Paint%2520TPA%2520as%2520a%2520fast%2520tool%2520for%2520Sound%2520Source%2520Ranking.pdf
Adapting beamforming techniques for virtual sensor arrays,2012-02,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346032/1/BeBeC_2012_Adapting_beamforming_techniques_for_virtual_sensor_arrays.pdf
Experimental characterization of a car window excited by turbulent flow using scanning sound intensity techniques,2012-08,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346039/1/Internoise_2012_ASME_NCAD_Experimental_characterization_of_a_car_window_with_intensity_scanning_techniques.pdf
Measuring operational deflection shapes with a scanning P-U probe,2012-07,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346038/1/ICSV_2012_Measuring_operational_deflection_shapes_with_a_scanning_PU_probe.pdf
Measuring under non stationary conditions with scanning techniques,2012-04,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346040/1/NOVEM_2012_Measuring_under_non_stationary_conditions_with_scanning_techniques.pdf
Expanding the sound power measurement criteria for sound intensity p-u probes,2014-07-14,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/366952/1/ICSV_2014_Expanding%2520the%2520sound%2520power%2520measurement%2520criteria%2520for%2520sound%2520intensity%2520pu%2520probes.pdf
In situ directivity measurement of flush-mounted loudspeakers in a non-environment listening room,2010-05,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346031/1/AES_2010_In_situ_directivity_measurement_of_flush_mounted_loudspeakers.pdf
Mapping stationary sound fields using scanning techniques the fundamentals of Scan &amp; Paint,2013-07-09,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/354624/1/ICSV_2013_Mapping%2520stationary%2520sound%2520fields%2520using%2520scanning%2520techniques%2520the%2520fundamentals%2520of%2520Scan%2520%2526%2520Paint.pdf
Measuring musical instruments directivity patterns with scanning techniques,2012-07,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346037/1/ICSV_2012_Measuring_musical_instruments_directivity_patterns_with_scanning_techniques.pdf
Exploring the properties of acoustic particle velocity sensors for near-field noise source localisation applications,2014-09-07,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/368655/1/Forum_2014_Exploring%2520the%2520properties%2520of%2520particle%2520velocity%2520sensors%2520for%2520near%2520field%2520source%2520localisation.pdf
"Far field localization using two transducers: a ""virtual array"" approach",2011-07,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346035/1/ICSV_2011_Far_field_source_localization_using_two_transducers%252C_a_virtual_array_approach.pdf
Performance of P-P and P-U intensity probes using Scan &amp; Paint,2011-07,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346036/1/ICSV_2011_Performance_of_pp_and_pu_intensity_probes_using_Scan_and_Paint.pdf
A scanning method for source visualization and transfer path analysis using a single probe,2011-05,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346281/1/SAE_2011_A%2520scanning%2520method%2520for%2520source%2520visualization%2520and%2520transfer%2520path%2520analysis%2520using%2520a%2520single%2520probe.pdf
"""Virtual Arrays"", a novel broadband source localization technique",2012-04,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/346041/1/NOVEM_2012_Virtual_arrays_a_novel_broadband_source_localization_technique.pdf
Assessing vehicle exterior noise using a virtual phased array (VPA),2013-05-13,Daniel Fernandez Comesana,https://eprints.soton.ac.uk/353802/1/SAE_2013_Assessing%2520vehicle%2520exterior%2520noise%2520using%2520virtual%2520phased%2520arrays%2520%2528VPA%2529.pdf
Spectral characterisation and tuning effect of picometre-scale thermomechanical motion for silicon NEMS resonators,2021-09,James Fernando,https://eprints.soton.ac.uk/467484/1/MNE2021_abstract_content_formatted_2021_05_23_RevisionM.pdf
Modulation of sediment transport rates and hydraulic resistance by increasing mud-to-sand ratios,2022-03-29,Roberto Fernández,https://eprints.soton.ac.uk/456750/1/EGU22_3919_print.pdf
The LOFT mission concept: a status update,2016-06-26,M. Feroci,https://eprints.soton.ac.uk/411899/1/feroci16_loft.pdf
Policy privacy in cryptographic access control,2015-07-13,Anna Ferrara,https://eprints.soton.ac.uk/412976/1/07243724.pdf
